PassengerId,Survived,Pclass,Age,SibSp,Parch,CatAge,CatFare,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Unique
816,0.0,1,28.0,0,0,1,0,1,0,1,0,1,0,0
817,0.0,3,23.0,0,0,1,1,0,0,1,1,0,0,0
818,0.0,2,31.0,1,1,2,3,1,0,0,0,1,0,0
819,0.0,3,43.0,0,0,3,0,1,0,1,0,1,0,0
820,0.0,3,10.0,3,2,0,2,1,0,1,0,0,0,0
821,1.0,1,52.0,1,1,3,3,0,0,1,0,0,1,0
822,1.0,3,27.0,0,0,1,1,1,0,1,0,1,0,0
823,0.0,1,38.0,0,0,3,0,1,0,1,0,0,0,1
824,1.0,3,27.0,0,1,1,1,0,0,1,0,0,1,0
825,0.0,3,2.0,4,1,0,3,1,0,1,0,0,0,0
826,0.0,3,28.0,0,0,1,0,1,1,0,0,1,0,0
827,0.0,3,28.0,0,0,1,3,1,0,1,0,1,0,0
828,1.0,2,1.0,0,2,0,3,1,0,0,0,0,0,0
829,1.0,3,28.0,0,0,1,0,1,1,0,0,1,0,0
830,1.0,1,62.0,0,0,3,3,0,0,1,0,0,1,0
831,1.0,3,15.0,1,0,0,1,0,0,0,0,0,1,0
832,1.0,2,0.83,1,1,0,2,1,0,1,0,0,0,0
833,0.0,3,28.0,0,0,1,0,1,0,0,0,1,0,0
834,0.0,3,23.0,0,0,1,0,1,0,1,0,1,0,0
835,0.0,3,18.0,0,0,0,1,1,0,1,0,1,0,0
836,1.0,1,39.0,1,1,3,3,0,0,0,1,0,0,0
837,0.0,3,21.0,0,0,0,1,1,0,1,0,1,0,0
838,0.0,3,28.0,0,0,1,1,1,0,1,0,1,0,0
839,1.0,3,32.0,0,0,2,3,1,0,1,0,1,0,0
840,1.0,1,28.0,0,0,1,2,1,0,0,0,1,0,0
841,0.0,3,20.0,0,0,0,1,1,0,1,0,1,0,0
842,0.0,2,16.0,0,0,0,1,1,0,1,0,1,0,0
843,1.0,1,30.0,0,0,2,2,0,0,0,1,0,0,0
844,0.0,3,34.5,0,0,2,0,1,0,0,0,1,0,0
845,0.0,3,17.0,0,0,0,1,1,0,1,0,1,0,0
846,0.0,3,42.0,0,0,3,0,1,0,1,0,1,0,0
847,0.0,3,28.0,8,2,1,3,1,0,1,0,1,0,0
848,0.0,3,35.0,0,0,2,0,1,0,0,0,1,0,0
849,0.0,2,28.0,0,1,1,3,1,0,1,0,0,0,1
850,1.0,1,28.0,1,0,1,3,0,0,0,0,0,1,0
851,0.0,3,4.0,4,2,0,2,1,0,1,0,0,0,0
852,0.0,3,74.0,0,0,3,0,1,0,1,0,1,0,0
853,0.0,3,9.0,1,1,0,2,0,0,0,1,0,0,0
854,1.0,1,16.0,0,1,0,3,0,0,1,1,0,0,0
855,0.0,2,44.0,1,0,3,2,0,0,1,0,0,1,0
856,1.0,3,18.0,0,1,0,1,0,0,1,0,0,1,0
857,1.0,1,45.0,1,1,3,3,0,0,1,0,0,1,0
858,1.0,1,51.0,0,0,3,2,1,0,1,0,1,0,0
859,1.0,3,24.0,0,3,1,2,0,0,0,0,0,1,0
860,0.0,3,28.0,0,0,1,0,1,0,0,0,1,0,0
861,0.0,3,41.0,2,0,3,1,1,0,1,0,1,0,0
862,0.0,2,21.0,1,0,0,1,1,0,1,0,1,0,0
863,1.0,1,48.0,0,0,3,2,0,0,1,0,0,1,0
864,0.0,3,28.0,8,2,1,3,0,0,1,1,0,0,0
865,0.0,2,24.0,0,0,1,1,1,0,1,0,1,0,0
866,1.0,2,42.0,0,0,3,1,0,0,1,0,0,1,0
867,1.0,2,27.0,1,0,1,1,0,0,0,1,0,0,0
868,0.0,1,31.0,0,0,2,3,1,0,1,0,1,0,0
869,0.0,3,28.0,0,0,1,1,1,0,1,0,1,0,0
870,1.0,3,4.0,1,1,0,1,1,0,1,0,0,0,0
871,0.0,3,26.0,0,0,1,0,1,0,1,0,1,0,0
872,1.0,1,47.0,1,1,3,3,0,0,1,0,0,1,0
873,0.0,1,33.0,0,0,2,0,1,0,1,0,1,0,0
874,0.0,3,47.0,0,0,3,1,1,0,1,0,1,0,0
875,1.0,2,28.0,1,0,1,2,0,0,0,0,0,1,0
876,1.0,3,15.0,0,0,0,0,0,0,0,1,0,0,0
877,0.0,3,20.0,0,0,0,1,1,0,1,0,1,0,0
878,0.0,3,19.0,0,0,0,0,1,0,1,0,1,0,0
879,0.0,3,28.0,0,0,1,0,1,0,1,0,1,0,0
880,1.0,1,56.0,0,1,3,3,0,0,0,0,0,1,0
881,1.0,2,25.0,0,1,1,2,0,0,1,0,0,1,0
882,0.0,3,33.0,0,0,2,0,1,0,1,0,1,0,0
883,0.0,3,22.0,0,0,0,1,0,0,1,1,0,0,0
884,0.0,2,28.0,0,0,1,1,1,0,1,0,1,0,0
885,0.0,3,25.0,0,0,1,0,1,0,1,0,1,0,0
886,0.0,3,39.0,0,5,3,2,0,1,0,0,0,1,0
887,0.0,2,27.0,0,0,1,1,1,0,1,0,0,0,1
888,1.0,1,19.0,0,0,0,2,0,0,1,1,0,0,0
889,0.0,3,28.0,1,2,1,2,0,0,1,1,0,0,0
890,1.0,1,26.0,0,0,1,2,1,0,0,0,1,0,0
891,0.0,3,32.0,0,0,2,0,1,1,0,0,1,0,0
892,,3,34.5,0,0,2,0,1,1,0,0,1,0,0
893,,3,47.0,1,0,3,0,0,0,1,0,0,1,0
894,,2,62.0,0,0,3,1,1,1,0,0,1,0,0
895,,3,27.0,0,0,1,1,1,0,1,0,1,0,0
896,,3,22.0,1,1,0,1,0,0,1,0,0,1,0
897,,3,14.0,0,0,0,1,1,0,1,0,1,0,0
898,,3,30.0,0,0,2,0,0,1,0,1,0,0,0
899,,2,26.0,1,1,1,2,1,0,1,0,1,0,0
900,,3,18.0,0,0,0,0,0,0,0,0,0,1,0
901,,3,21.0,2,0,0,2,1,0,1,0,1,0,0
902,,3,28.0,0,0,1,0,1,0,1,0,1,0,0
903,,1,46.0,0,0,3,2,1,0,1,0,1,0,0
904,,1,23.0,1,0,1,3,0,0,1,0,0,1,0
905,,2,63.0,1,0,3,2,1,0,1,0,1,0,0
906,,1,47.0,1,0,3,3,0,0,1,0,0,1,0
907,,2,24.0,1,0,1,2,0,0,0,0,0,1,0
908,,2,35.0,0,0,2,1,1,1,0,0,1,0,0
909,,3,21.0,0,0,0,0,1,0,0,0,1,0,0
910,,3,27.0,1,0,1,1,0,0,1,1,0,0,0
911,,3,45.0,0,0,3,0,0,0,0,0,0,1,0
912,,1,55.0,1,0,3,3,1,0,0,0,1,0,0
913,,3,9.0,0,1,0,0,1,0,1,0,0,0,0
914,,1,28.0,0,0,1,3,0,0,1,0,0,1,0
915,,1,21.0,0,1,0,3,1,0,0,0,1,0,0
916,,1,48.0,1,3,3,3,0,0,0,0,0,1,0
917,,3,50.0,1,0,3,2,1,0,1,0,1,0,0
918,,1,22.0,0,1,0,3,0,0,0,1,0,0,0
919,,3,22.5,0,0,1,0,1,0,0,0,1,0,0
920,,1,41.0,0,0,3,2,1,0,1,0,1,0,0
921,,3,28.0,2,0,1,2,1,0,0,0,1,0,0
922,,2,50.0,1,0,3,2,1,0,1,0,1,0,0
923,,2,24.0,2,0,1,3,1,0,1,0,1,0,0
924,,3,33.0,1,2,2,2,0,0,1,0,0,1,0
925,,3,28.0,1,2,1,2,0,0,1,0,0,1,0
926,,1,30.0,1,0,2,3,1,0,0,0,1,0,0
927,,3,18.5,0,0,0,0,1,0,0,0,1,0,0
928,,3,28.0,0,0,1,1,0,0,1,1,0,0,0
929,,3,21.0,0,0,0,1,0,0,1,1,0,0,0
930,,3,25.0,0,0,1,1,1,0,1,0,1,0,0
931,,3,28.0,0,0,1,3,1,0,1,0,1,0,0
932,,3,39.0,0,1,3,1,1,0,0,0,1,0,0
933,,1,28.0,0,0,1,2,1,0,1,0,1,0,0
934,,3,41.0,0,0,3,0,1,0,1,0,1,0,0
935,,2,30.0,0,0,2,1,0,0,1,0,0,1,0
936,,1,45.0,1,0,3,3,0,0,1,0,0,1,0
937,,3,25.0,0,0,1,1,1,0,1,0,1,0,0
938,,1,45.0,0,0,3,2,1,0,0,0,1,0,0
939,,3,28.0,0,0,1,0,1,1,0,0,1,0,0
940,,1,60.0,0,0,3,3,0,0,0,0,0,1,0
941,,3,36.0,0,2,3,2,0,0,1,0,0,1,0
942,,1,24.0,1,0,1,3,1,0,1,0,1,0,0
943,,2,27.0,0,0,1,2,1,0,0,0,1,0,0
944,,2,20.0,2,1,0,2,0,0,1,1,0,0,0
945,,1,28.0,3,2,1,3,0,0,1,1,0,0,0
946,,2,28.0,0,0,1,2,1,0,0,0,1,0,0
947,,3,10.0,4,1,0,2,1,1,0,0,0,0,0
948,,3,35.0,0,0,2,0,1,0,1,0,1,0,0
949,,3,25.0,0,0,1,0,1,0,1,0,1,0,0
950,,3,28.0,1,0,1,2,1,0,1,0,1,0,0
951,,1,36.0,0,0,3,3,0,0,0,1,0,0,0
952,,3,17.0,0,0,0,0,1,0,1,0,1,0,0
953,,2,32.0,0,0,2,1,1,0,1,0,1,0,0
954,,3,18.0,0,0,0,0,1,0,1,0,1,0,0
955,,3,22.0,0,0,0,0,0,1,0,1,0,0,0
956,,1,13.0,2,2,0,3,1,0,0,0,0,0,0
957,,2,28.0,0,0,1,2,0,0,1,0,0,1,0
958,,3,18.0,0,0,0,0,0,1,0,1,0,0,0
959,,1,47.0,0,0,3,3,1,0,1,0,1,0,0
960,,1,31.0,0,0,2,2,1,0,0,0,1,0,0
961,,1,60.0,1,4,3,3,0,0,1,0,0,1,0
962,,3,24.0,0,0,1,0,0,1,0,1,0,0,0
963,,3,21.0,0,0,0,0,1,0,1,0,1,0,0
964,,3,29.0,0,0,2,1,0,0,1,1,0,0,0
965,,1,28.5,0,0,2,2,1,0,0,0,1,0,0
966,,1,35.0,0,0,2,3,0,0,0,1,0,0,0
967,,1,32.5,0,0,2,3,1,0,0,0,1,0,0
968,,3,28.0,0,0,1,1,1,0,1,0,1,0,0
969,,1,55.0,2,0,3,2,0,0,1,0,0,1,0
970,,2,30.0,0,0,2,1,1,0,1,0,1,0,0
971,,3,24.0,0,0,1,0,0,1,0,1,0,0,0
972,,3,6.0,1,1,0,2,1,0,0,0,0,0,0
973,,1,67.0,1,0,3,3,1,0,1,0,1,0,0
974,,1,49.0,0,0,3,2,1,0,1,0,1,0,0
975,,3,28.0,0,0,1,0,1,0,1,0,1,0,0
976,,2,28.0,0,0,1,1,1,1,0,0,1,0,0
977,,3,28.0,1,0,1,1,1,0,0,0,1,0,0
978,,3,27.0,0,0,1,0,0,1,0,1,0,0,0
979,,3,18.0,0,0,0,1,0,0,1,1,0,0,0
980,,3,28.0,0,0,1,0,0,1,0,1,0,0,0
981,,2,2.0,1,1,0,2,1,0,1,0,0,0,0
982,,3,22.0,1,0,0,1,0,0,1,0,0,1,0
983,,3,28.0,0,0,1,0,1,0,1,0,1,0,0
984,,1,27.0,1,2,1,3,0,0,1,0,0,1,0
985,,3,28.0,0,0,1,1,1,0,1,0,1,0,0
986,,1,25.0,0,0,1,2,1,0,0,0,1,0,0
987,,3,25.0,0,0,1,0,1,0,1,0,1,0,0
988,,1,76.0,1,0,3,3,0,0,1,0,0,1,0
989,,3,29.0,0,0,2,1,1,0,1,0,1,0,0
990,,3,20.0,0,0,0,0,0,0,1,1,0,0,0
991,,3,33.0,0,0,2,1,1,0,1,0,1,0,0
992,,1,43.0,1,0,3,3,0,0,0,0,0,1,0
993,,2,27.0,1,0,1,2,1,0,1,0,1,0,0
994,,3,28.0,0,0,1,0,1,1,0,0,1,0,0
995,,3,26.0,0,0,1,0,1,0,1,0,1,0,0
996,,3,16.0,1,1,0,1,0,0,0,0,0,1,0
997,,3,28.0,0,0,1,2,1,0,1,0,1,0,0
998,,3,21.0,0,0,0,0,1,1,0,0,1,0,0
999,,3,28.0,0,0,1,0,1,1,0,0,1,0,0
1000,,3,28.0,0,0,1,1,1,0,1,0,1,0,0
1001,,2,18.5,0,0,0,1,1,0,1,0,1,0,0
1002,,2,41.0,0,0,3,2,1,0,0,0,1,0,0
1003,,3,28.0,0,0,1,0,0,1,0,1,0,0,0
1004,,1,36.0,0,0,3,3,0,0,0,1,0,0,0
1005,,3,18.5,0,0,0,0,0,1,0,1,0,0,0
1006,,1,63.0,1,0,3,3,0,0,1,0,0,1,0
1007,,3,18.0,1,0,0,1,1,0,0,0,1,0,0
1008,,3,28.0,0,0,1,0,1,0,0,0,1,0,0
1009,,3,1.0,1,1,0,2,0,0,1,1,0,0,0
1010,,1,36.0,0,0,3,3,1,0,0,0,1,0,0
1011,,2,29.0,1,0,2,2,0,0,1,0,0,1,0
1012,,2,12.0,0,0,0,2,0,0,1,1,0,0,0
1013,,3,28.0,1,0,1,0,1,1,0,0,1,0,0
1014,,1,35.0,1,0,2,3,0,0,0,0,0,1,0
1015,,3,28.0,0,0,1,0,1,0,1,0,1,0,0
1016,,3,28.0,0,0,1,0,1,1,0,0,1,0,0
1017,,3,17.0,0,1,0,2,0,0,1,1,0,0,0
1018,,3,22.0,0,0,0,0,1,0,1,0,1,0,0
1019,,3,28.0,2,0,1,2,0,1,0,1,0,0,0
1020,,2,42.0,0,0,3,1,1,0,1,0,1,0,0
1021,,3,24.0,0,0,1,1,1,0,1,0,1,0,0
1022,,3,32.0,0,0,2,1,1,0,1,0,1,0,0
1023,,1,53.0,0,0,3,2,1,0,0,0,0,0,1
1024,,3,28.0,0,4,1,2,0,0,1,0,0,1,0
1025,,3,28.0,1,0,1,0,1,0,0,0,1,0,0
1026,,3,43.0,0,0,3,0,1,0,1,0,1,0,0
1027,,3,24.0,0,0,1,0,1,0,1,0,1,0,0
1028,,3,26.5,0,0,1,0,1,0,0,0,1,0,0
1029,,2,26.0,0,0,1,1,1,0,1,0,1,0,0
1030,,3,23.0,0,0,1,1,0,0,1,1,0,0,0
1031,,3,40.0,1,6,3,3,1,0,1,0,1,0,0
1032,,3,10.0,5,2,0,3,0,0,1,1,0,0,0
1033,,1,33.0,0,0,2,3,0,0,1,1,0,0,0
1034,,1,61.0,1,3,3,3,1,0,0,0,1,0,0
1035,,2,28.0,0,0,1,2,1,0,1,0,1,0,0
1036,,1,42.0,0,0,3,2,1,0,1,0,1,0,0
1037,,3,31.0,3,0,2,2,1,0,1,0,1,0,0
1038,,1,28.0,0,0,1,3,1,0,1,0,1,0,0
1039,,3,22.0,0,0,0,1,1,0,1,0,1,0,0
1040,,1,28.0,0,0,1,2,1,0,1,0,1,0,0
1041,,2,30.0,1,1,2,2,1,0,1,0,0,0,1
1042,,1,23.0,0,1,1,3,0,0,0,0,0,1,0
1043,,3,28.0,0,0,1,0,1,0,0,0,1,0,0
1044,,3,60.5,0,0,3,0,1,0,1,0,1,0,0
1045,,3,36.0,0,2,3,1,0,0,1,0,0,1,0
1046,,3,13.0,4,2,0,3,1,0,1,0,0,0,0
1047,,3,24.0,0,0,1,0,1,0,1,0,1,0,0
1048,,1,29.0,0,0,2,3,0,0,1,1,0,0,0
1049,,3,23.0,0,0,1,0,0,0,1,1,0,0,0
1050,,1,42.0,0,0,3,2,1,0,1,0,1,0,0
1051,,3,26.0,0,2,1,1,0,0,1,0,0,1,0
1052,,3,28.0,0,0,1,0,0,1,0,1,0,0,0
1053,,3,7.0,1,1,0,2,1,0,0,0,0,0,0
1054,,2,26.0,0,0,1,1,0,0,1,1,0,0,0
1055,,3,28.0,0,0,1,0,1,0,1,0,1,0,0
1056,,2,41.0,0,0,3,1,1,0,1,0,0,0,1
1057,,3,26.0,1,1,1,2,0,0,1,0,0,1,0
1058,,1,48.0,0,0,3,3,1,0,0,0,1,0,0
1059,,3,18.0,2,2,0,3,1,0,1,0,1,0,0
1060,,1,28.0,0,0,1,2,0,0,0,0,0,1,0
1061,,3,22.0,0,0,0,1,0,0,1,1,0,0,0
1062,,3,28.0,0,0,1,0,1,0,1,0,1,0,0
1063,,3,27.0,0,0,1,0,1,0,0,0,1,0,0
1064,,3,23.0,1,0,1,1,1,0,1,0,1,0,0
1065,,3,28.0,0,0,1,0,1,0,0,0,1,0,0
1066,,3,40.0,1,5,3,3,1,0,1,0,1,0,0
1067,,2,15.0,0,2,0,3,0,0,1,1,0,0,0
1068,,2,20.0,0,0,0,3,0,0,1,1,0,0,0
1069,,1,54.0,1,0,3,3,1,0,0,0,1,0,0
1070,,2,36.0,0,3,3,3,0,0,1,0,0,1,0
1071,,1,64.0,0,2,3,3,0,0,0,0,0,1,0
1072,,2,30.0,0,0,2,1,1,0,1,0,1,0,0
1073,,1,37.0,1,1,3,3,1,0,0,0,1,0,0
1074,,1,18.0,1,0,0,3,0,0,1,0,0,1,0
1075,,3,28.0,0,0,1,0,1,1,0,0,1,0,0
1076,,1,27.0,1,1,1,3,0,0,0,0,0,1,0
1077,,2,40.0,0,0,3,2,1,0,1,0,1,0,0
1078,,2,21.0,0,1,0,2,0,0,1,1,0,0,0
1079,,3,17.0,2,0,0,1,1,0,1,0,1,0,0
1080,,3,28.0,8,2,1,3,0,0,1,1,0,0,0
1081,,2,40.0,0,0,3,1,1,0,1,0,1,0,0
1082,,2,34.0,1,0,2,2,1,0,1,0,1,0,0
1083,,1,28.0,0,0,1,2,1,0,1,0,1,0,0
1084,,3,11.5,1,1,0,2,1,0,1,0,0,0,0
1085,,2,61.0,0,0,3,1,1,1,0,0,1,0,0
1086,,2,8.0,0,2,0,3,1,0,1,0,0,0,0
1087,,3,33.0,0,0,2,0,1,0,1,0,1,0,0
1088,,1,6.0,0,2,0,3,1,0,0,0,0,0,0
1089,,3,18.0,0,0,0,0,0,0,1,1,0,0,0
1090,,2,23.0,0,0,1,1,1,0,1,0,1,0,0
1091,,3,28.0,0,0,1,1,0,0,1,0,0,1,0
1092,,3,28.0,0,0,1,2,0,1,0,1,0,0,0
1093,,3,0.33,0,2,0,1,1,0,1,0,0,0,0
1094,,1,47.0,1,0,3,3,1,0,0,0,0,0,1
1095,,2,8.0,1,1,0,2,0,0,1,1,0,0,0
1096,,2,25.0,0,0,1,1,1,0,1,0,1,0,0
1097,,1,28.0,0,0,1,2,1,0,0,0,1,0,0
1098,,3,35.0,0,0,2,0,0,1,0,1,0,0,0
1099,,2,24.0,0,0,1,1,1,0,1,0,1,0,0
1100,,1,33.0,0,0,2,2,0,0,0,1,0,0,0
1101,,3,25.0,0,0,1,0,1,0,1,0,1,0,0
1102,,3,32.0,0,0,2,2,1,0,1,0,1,0,0
1103,,3,28.0,0,0,1,0,1,0,1,0,1,0,0
1104,,2,17.0,0,0,0,3,1,0,1,0,1,0,0
1105,,2,60.0,1,0,3,2,0,0,1,0,0,1,0
1106,,3,38.0,4,2,3,0,0,0,1,1,0,0,0
1107,,1,42.0,0,0,3,3,1,0,1,0,1,0,0
1108,,3,28.0,0,0,1,0,0,1,0,1,0,0,0
1109,,1,57.0,1,1,3,3,1,0,1,0,1,0,0
1110,,1,50.0,1,1,3,3,0,0,0,0,0,1,0
1111,,3,28.0,0,0,1,1,1,0,1,0,1,0,0
1112,,2,30.0,1,0,2,1,0,0,0,1,0,0,0
1113,,3,21.0,0,0,0,1,1,0,1,0,1,0,0
1114,,2,22.0,0,0,0,1,0,0,1,0,0,1,0
1115,,3,21.0,0,0,0,0,1,0,1,0,1,0,0
1116,,1,53.0,0,0,3,2,0,0,0,0,0,1,0
1117,,3,28.0,0,2,1,2,0,0,0,0,0,1,0
1118,,3,23.0,0,0,1,0,1,0,1,0,1,0,0
1119,,3,28.0,0,0,1,0,0,1,0,1,0,0,0
1120,,3,40.5,0,0,3,2,1,0,1,0,1,0,0
1121,,2,36.0,0,0,3,1,1,0,1,0,1,0,0
1122,,2,14.0,0,0,0,3,1,0,1,0,1,0,0
1123,,1,21.0,0,0,0,2,0,0,1,1,0,0,0
1124,,3,21.0,1,0,0,0,1,0,1,0,1,0,0
1125,,3,28.0,0,0,1,0,1,1,0,0,1,0,0
1126,,1,39.0,1,0,3,3,1,0,0,0,1,0,0
1127,,3,20.0,0,0,0,0,1,0,1,0,1,0,0
1128,,1,64.0,1,0,3,3,1,0,0,0,1,0,0
1129,,3,20.0,0,0,0,0,1,0,0,0,1,0,0
1130,,2,18.0,1,1,0,1,0,0,1,1,0,0,0
1131,,1,48.0,1,0,3,3,0,0,0,0,0,1,0
1132,,1,55.0,0,0,3,2,0,0,0,0,0,1,0
1133,,2,45.0,0,2,3,2,0,0,1,0,0,1,0
1134,,1,45.0,1,1,3,3,1,0,0,0,1,0,0
1135,,3,28.0,0,0,1,0,1,0,1,0,1,0,0
1136,,3,28.0,1,2,1,2,1,0,1,0,0,0,0
1137,,1,41.0,1,0,3,3,1,0,1,0,1,0,0
1138,,2,22.0,0,0,0,2,0,0,1,0,0,1,0
1139,,2,42.0,1,1,3,3,1,0,1,0,1,0,0
1140,,2,29.0,1,0,2,2,0,0,1,0,0,1,0
1141,,3,28.0,1,0,1,1,0,0,0,0,0,1,0
1142,,2,0.92,1,2,0,2,0,0,1,1,0,0,0
1143,,3,20.0,0,0,0,1,1,0,1,0,1,0,0
1144,,1,27.0,1,0,1,3,1,0,0,0,1,0,0
1145,,3,24.0,0,0,1,1,1,0,1,0,1,0,0
1146,,3,32.5,0,0,2,1,1,0,1,0,1,0,0
1147,,3,28.0,0,0,1,0,1,0,1,0,1,0,0
1148,,3,28.0,0,0,1,0,1,1,0,0,1,0,0
1149,,3,28.0,0,0,1,1,1,0,1,0,1,0,0
1150,,2,19.0,0,0,0,1,0,0,1,1,0,0,0
1151,,3,21.0,0,0,0,0,1,0,1,0,1,0,0
1152,,3,36.5,1,0,3,2,1,0,1,0,1,0,0
1153,,3,21.0,0,0,0,0,1,0,1,0,1,0,0
1154,,2,29.0,0,2,2,2,0,0,1,0,0,1,0
1155,,3,1.0,1,1,0,1,0,0,1,1,0,0,0
1156,,2,30.0,0,0,2,1,1,0,0,0,1,0,0
1157,,3,28.0,0,0,1,0,1,0,1,0,1,0,0
1158,,1,28.0,0,0,1,0,1,0,1,0,1,0,0
1159,,3,28.0,0,0,1,0,1,0,1,0,1,0,0
1160,,3,28.0,0,0,1,1,0,0,1,1,0,0,0
1161,,3,17.0,0,0,0,1,1,0,1,0,1,0,0
1162,,1,46.0,0,0,3,3,1,0,0,0,1,0,0
1163,,3,28.0,0,0,1,0,1,1,0,0,1,0,0
1164,,1,26.0,1,0,1,3,0,0,0,0,0,1,0
1165,,3,28.0,1,0,1,2,0,1,0,1,0,0,0
1166,,3,28.0,0,0,1,0,1,0,0,0,1,0,0
1167,,2,20.0,1,0,0,2,0,0,1,1,0,0,0
1168,,2,28.0,0,0,1,1,1,0,1,0,1,0,0
1169,,2,40.0,1,0,3,2,1,0,1,0,1,0,0
1170,,2,30.0,1,0,2,2,1,0,1,0,1,0,0
1171,,2,22.0,0,0,0,1,1,0,1,0,1,0,0
1172,,3,23.0,0,0,1,1,0,0,1,1,0,0,0
1173,,3,0.75,1,1,0,1,1,0,1,0,0,0,0
1174,,3,28.0,0,0,1,0,0,1,0,1,0,0,0
1175,,3,9.0,1,1,0,2,0,0,0,1,0,0,0
1176,,3,2.0,1,1,0,2,0,0,1,1,0,0,0
1177,,3,36.0,0,0,3,0,1,0,1,0,1,0,0
1178,,3,28.0,0,0,1,0,1,0,1,0,1,0,0
1179,,1,24.0,1,0,1,3,1,0,1,0,1,0,0
1180,,3,28.0,0,0,1,0,1,0,0,0,1,0,0
1181,,3,28.0,0,0,1,1,1,0,1,0,1,0,0
1182,,1,28.0,0,0,1,3,1,0,1,0,1,0,0
1183,,3,30.0,0,0,2,0,0,1,0,1,0,0,0
1184,,3,28.0,0,0,1,0,1,0,0,0,1,0,0
1185,,1,53.0,1,1,3,3,1,0,1,0,0,0,1
1186,,3,36.0,0,0,3,1,1,0,1,0,1,0,0
1187,,3,26.0,0,0,1,0,1,0,1,0,1,0,0
1188,,2,1.0,1,2,0,3,0,0,0,1,0,0,0
1189,,3,28.0,2,0,1,2,1,0,0,0,1,0,0
1190,,1,30.0,0,0,2,3,1,0,1,0,1,0,0
1191,,3,29.0,0,0,2,0,1,0,1,0,1,0,0
1192,,3,32.0,0,0,2,0,1,0,1,0,1,0,0
1193,,2,28.0,0,0,1,2,1,0,0,0,1,0,0
1194,,2,43.0,0,1,3,2,1,0,1,0,1,0,0
1195,,3,24.0,0,0,1,1,1,0,1,0,1,0,0
1196,,3,28.0,0,0,1,0,0,1,0,1,0,0,0
1197,,1,64.0,1,1,3,2,0,0,1,0,0,1,0
1198,,1,30.0,1,2,2,3,1,0,1,0,1,0,0
1199,,3,0.83,0,1,0,1,1,0,1,0,0,0,0
1200,,1,55.0,1,1,3,3,1,0,1,0,1,0,0
1201,,3,45.0,1,0,3,1,0,0,1,0,0,1,0
1202,,3,18.0,0,0,0,1,1,0,1,0,1,0,0
1203,,3,22.0,0,0,0,0,1,0,0,0,1,0,0
1204,,3,28.0,0,0,1,0,1,0,1,0,1,0,0
1205,,3,37.0,0,0,3,0,0,1,0,1,0,0,0
1206,,1,55.0,0,0,3,3,0,0,0,0,0,1,0
1207,,3,17.0,0,0,0,0,0,1,0,1,0,0,0
1208,,1,57.0,1,0,3,3,1,0,0,0,1,0,0
1209,,2,19.0,0,0,0,1,1,0,1,0,1,0,0
1210,,3,27.0,0,0,1,0,1,0,1,0,1,0,0
1211,,2,22.0,2,0,0,3,1,0,1,0,1,0,0
1212,,3,26.0,0,0,1,0,1,0,1,0,1,0,0
1213,,3,25.0,0,0,1,0,1,0,0,0,1,0,0
1214,,2,26.0,0,0,1,1,1,0,1,0,1,0,0
1215,,1,33.0,0,0,2,2,1,0,1,0,1,0,0
1216,,1,39.0,0,0,3,3,0,0,1,1,0,0,0
1217,,3,23.0,0,0,1,0,1,0,1,0,1,0,0
1218,,2,12.0,2,1,0,3,0,0,1,1,0,0,0
1219,,1,46.0,0,0,3,3,1,0,0,0,1,0,0
1220,,2,29.0,1,0,2,2,1,0,1,0,1,0,0
1221,,2,21.0,0,0,0,1,1,0,1,0,1,0,0
1222,,2,48.0,0,2,3,3,0,0,1,0,0,1,0
1223,,1,39.0,0,0,3,2,1,0,0,0,1,0,0
1224,,3,28.0,0,0,1,0,1,0,0,0,1,0,0
1225,,3,19.0,1,1,0,2,0,0,0,0,0,1,0
1226,,3,27.0,0,0,1,0,1,0,1,0,1,0,0
1227,,1,30.0,0,0,2,2,1,0,1,0,1,0,0
1228,,2,32.0,0,0,2,1,1,0,1,0,1,0,0
1229,,3,39.0,0,2,3,0,1,0,0,0,1,0,0
1230,,2,25.0,0,0,1,3,1,0,1,0,1,0,0
1231,,3,28.0,0,0,1,0,1,0,0,0,0,0,0
1232,,2,18.0,0,0,0,1,1,0,1,0,1,0,0
1233,,3,32.0,0,0,2,0,1,0,1,0,1,0,0
1234,,3,28.0,1,9,1,3,1,0,1,0,1,0,0
1235,,1,58.0,0,1,3,3,0,0,0,0,0,1,0
1236,,3,28.0,1,1,1,2,1,0,1,0,0,0,0
1237,,3,16.0,0,0,0,0,0,0,1,1,0,0,0
1238,,2,26.0,0,0,1,1,1,0,1,0,1,0,0
1239,,3,38.0,0,0,3,0,0,0,0,0,0,1,0
1240,,2,24.0,0,0,1,1,1,0,1,0,1,0,0
1241,,2,31.0,0,0,2,2,0,0,1,1,0,0,0
1242,,1,45.0,0,1,3,3,0,0,0,0,0,1,0
1243,,2,25.0,0,0,1,1,1,0,1,0,1,0,0
1244,,2,18.0,0,0,0,3,1,0,1,0,1,0,0
1245,,2,49.0,1,2,3,3,1,0,1,0,1,0,0
1246,,3,0.17,1,2,0,2,0,0,1,1,0,0,0
1247,,1,50.0,0,0,3,2,1,0,1,0,1,0,0
1248,,1,59.0,2,0,3,3,0,0,1,0,0,1,0
